// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
279 789 853 764
650 652 668 879
796 121 836 937
1037 830 866 704
32 663 657 731
442 513 734 830
788 568 721 704
62 887 1022 971
881 701 831 999
268 751 928 704
134 33 732 731
658 732 998 880
610 177 833 702
683 859 997 903
607 613 503 877
424 602 362 838
581 489 477 956
277 280 29 683
412 414 687 837
391 529 800 682
810 714 956 949
480 385 610 702
70 289 942 694
550 552 733 851
569 513 788 906
367 368 405 718
856 964 740 971
799 781 733 851
822 298 841 995
824 710 1041 736
427 636 426 1028
304 91 55 1047
1011 276 1020 859
182 178 1039 841
173 261 904 1026
708 478 864 805
111 274 834 896
119 301 684 895
310 311 309 697
326 793 863 747
566 369 1045 839
83 81 789 764
932 245 741 976
61 856 740 971
566 570 567 721
149 652 650 879
140 203 141 1020
620 612 1020 776
187 186 685 970
22 257 765 833
174 708 1026 997
50 211 945 747
712 587 749 996
794 800 744 745
959 765 781 780
286 159 861 1008
723 380 698 1012
182 1039 822 841
653 646 1015 879
821 84 867 701
581 339 388 683
605 518 361 920
837 698 1036 869
731 778 777 983
643 644 695 927
671 672 872 801
133 663 134 732
292 912 711 980
298 288 178 841
462 461 659 842
335 558 616 930
342 386 845 983
182 1039 947 822
589 551 847 733
216 86 867 881
251 298 691 854
1039 753 947 774
264 175 799 1000
182 118 178 841
93 92 94 791
251 288 854 1051
29 241 679 853
189 110 108 908
427 426 428 1028
118 116 843 822
318 326 793 863
381 382 563 730
784 766 811 713
116 299 118 843
800 693 794 948
125 237 969 883
540 555 539 739
331 329 626 330
536 435 831 690
63 299 688 985
762 843 985 768
273 268 957 704
128 142 1000 708
663 437 731 952
535 534 735 769
1041 710 901 736
298 118 843 822
141 612 959 1020
1047 742 805 686
418 849 839 783
136 133 732 998
711 255 713 943
980 1012 939 1036
28 326 318 863
535 518 605 920
299 248 118 843
174 859 707 997
261 90 91 742
127 824 710 795
20 22 21 765
696 462 842 807
379 380 723 1012
815 868 711 980
714 742 769 1030
775 950 741 852
472 563 876 766
133 663 732 998
575 485 785 1005
149 223 222 650
693 940 948 927
974 691 929 965
593 575 415 705
185 280 173 810
535 587 920 735
219 671 872 801
837 988 705 834
683 810 764 956
605 394 769 686
795 977 1041 805
861 259 998 756
853 789 1032 764
447 532 3 809
